"id";"position";"is_captain";"is_vice_captain";"multiplier";"web_name";"now_cost";"selected_by_percent"
484;4;FALSE;FALSE;1;"Digne";50;"6.7"
393;5;FALSE;FALSE;1;"Richarlison";70;"30.8"
270;6;TRUE;FALSE;2;"Sterling";115;"17.2"
122;7;FALSE;TRUE;1;"Hazard";110;"35.3"
40;8;FALSE;FALSE;1;"Fraser";63;"25.9"
253;9;FALSE;FALSE;1;"Salah";132;"39.4"
480;10;FALSE;FALSE;1;"Mitrovic";67;"17.8"
43;11;FALSE;FALSE;1;"Wilson";68;"33.1"
400;12;FALSE;FALSE;1;"Fabianski";47;"18.0"
189;13;FALSE;FALSE;1;"Kamara";44;"9.9"
145;14;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
4;15;FALSE;FALSE;1;"Bellerín";54;"7.3"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
115;2;FALSE;FALSE;1;"Alonso";69;"43.6"
247;3;FALSE;FALSE;1;"Robertson";66;"35.2"
484;4;FALSE;FALSE;1;"Digne";50;"6.7"
253;5;FALSE;FALSE;1;"Salah";132;"39.4"
122;6;FALSE;TRUE;1;"Hazard";110;"35.3"
270;7;TRUE;FALSE;2;"Sterling";115;"17.2"
40;8;FALSE;FALSE;1;"Fraser";63;"25.9"
393;9;FALSE;FALSE;1;"Richarlison";70;"30.8"
43;10;FALSE;FALSE;1;"Wilson";68;"33.1"
493;11;FALSE;FALSE;1;"Rondón";58;"3.1"
328;12;FALSE;FALSE;1;"McCarthy";45;"3.1"
480;13;FALSE;FALSE;1;"Mitrovic";67;"17.8"
427;14;FALSE;FALSE;1;"Bennett";42;"10.6"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
115;2;FALSE;FALSE;1;"Alonso";69;"43.6"
425;3;FALSE;FALSE;1;"Doherty";52;"24.1"
247;4;FALSE;FALSE;1;"Robertson";66;"35.2"
8;5;FALSE;FALSE;1;"Kolasinac";50;"4.5"
393;6;FALSE;FALSE;1;"Richarlison";70;"30.8"
465;7;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
253;8;FALSE;FALSE;1;"Salah";132;"39.4"
122;9;FALSE;TRUE;1;"Hazard";110;"35.3"
372;10;TRUE;FALSE;2;"Kane";125;"30.8"
43;11;FALSE;FALSE;1;"Wilson";68;"33.1"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
202;13;FALSE;FALSE;1;"Billing";45;"2.0"
145;14;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
524;15;FALSE;FALSE;1;"Success";46;"3.6"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
425;2;FALSE;FALSE;1;"Doherty";52;"24.1"
247;3;FALSE;FALSE;1;"Robertson";66;"35.2"
115;4;FALSE;FALSE;1;"Alonso";69;"43.6"
253;5;FALSE;FALSE;1;"Salah";132;"39.4"
393;6;FALSE;FALSE;1;"Richarlison";70;"30.8"
122;7;TRUE;FALSE;2;"Hazard";110;"35.3"
458;8;FALSE;FALSE;1;"Kenedy";49;"1.0"
43;9;FALSE;FALSE;1;"Wilson";68;"33.1"
372;10;FALSE;TRUE;1;"Kane";125;"30.8"
305;11;FALSE;FALSE;1;"Rashford";71;"17.4"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
484;13;FALSE;FALSE;1;"Digne";50;"6.7"
106;14;FALSE;FALSE;1;"Murphy";48;"0.5"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
425;2;FALSE;FALSE;1;"Doherty";52;"24.1"
268;3;FALSE;FALSE;1;"Laporte";61;"14.9"
8;4;FALSE;FALSE;1;"Kolasinac";50;"4.5"
40;5;FALSE;FALSE;1;"Fraser";63;"25.9"
465;6;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
270;7;TRUE;FALSE;2;"Sterling";115;"17.2"
367;8;FALSE;FALSE;1;"Son";86;"11.9"
253;9;FALSE;FALSE;1;"Salah";132;"39.4"
43;10;FALSE;FALSE;1;"Wilson";68;"33.1"
23;11;FALSE;TRUE;1;"Aubameyang";115;"36.9"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
437;13;FALSE;FALSE;1;"Jiménez";62;"20.5"
245;14;FALSE;FALSE;1;"Alexander-Arnold";52;"17.7"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
115;3;FALSE;FALSE;1;"Alonso";69;"43.6"
425;4;FALSE;FALSE;1;"Doherty";52;"24.1"
253;5;FALSE;TRUE;1;"Salah";132;"39.4"
275;6;TRUE;FALSE;2;"Sané";97;"15.3"
489;7;FALSE;FALSE;1;"Snodgrass";54;"3.8"
393;8;FALSE;FALSE;1;"Richarlison";70;"30.8"
480;9;FALSE;FALSE;1;"Mitrovic";67;"17.8"
372;10;FALSE;FALSE;1;"Kane";125;"30.8"
437;11;FALSE;FALSE;1;"Jiménez";62;"20.5"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
391;13;FALSE;FALSE;1;"Pereyra";62;"14.9"
484;14;FALSE;FALSE;1;"Digne";50;"6.7"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
115;3;FALSE;FALSE;1;"Alonso";69;"43.6"
5;4;FALSE;FALSE;1;"Monreal";54;"1.2"
253;5;FALSE;FALSE;1;"Salah";132;"39.4"
489;6;FALSE;FALSE;1;"Snodgrass";54;"3.8"
40;7;FALSE;FALSE;1;"Fraser";63;"25.9"
393;8;FALSE;FALSE;1;"Richarlison";70;"30.8"
43;9;FALSE;FALSE;1;"Wilson";68;"33.1"
23;10;TRUE;FALSE;2;"Aubameyang";115;"36.9"
372;11;FALSE;TRUE;1;"Kane";125;"30.8"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
425;13;FALSE;FALSE;1;"Doherty";52;"24.1"
340;14;FALSE;FALSE;1;"Højbjerg";44;"3.5"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
115;3;FALSE;FALSE;1;"Alonso";69;"43.6"
464;4;FALSE;FALSE;1;"Balbuena";45;"1.4"
393;5;FALSE;FALSE;1;"Richarlison";70;"30.8"
253;6;FALSE;FALSE;1;"Salah";132;"39.4"
270;7;TRUE;FALSE;2;"Sterling";115;"17.2"
40;8;FALSE;FALSE;1;"Fraser";63;"25.9"
122;9;FALSE;TRUE;1;"Hazard";110;"35.3"
258;10;FALSE;FALSE;1;"Ings";56;"8.5"
43;11;FALSE;FALSE;1;"Wilson";68;"33.1"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
425;13;FALSE;FALSE;1;"Doherty";52;"24.1"
437;14;FALSE;FALSE;1;"Jiménez";62;"20.5"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
193;3;FALSE;FALSE;1;"Löwe";44;"0.2"
115;4;FALSE;FALSE;1;"Alonso";69;"43.6"
40;5;FALSE;FALSE;1;"Fraser";63;"25.9"
122;6;TRUE;FALSE;2;"Hazard";110;"35.3"
253;7;FALSE;FALSE;1;"Salah";132;"39.4"
275;8;FALSE;TRUE;1;"Sané";97;"15.3"
393;9;FALSE;FALSE;1;"Richarlison";70;"30.8"
305;10;FALSE;FALSE;1;"Rashford";71;"17.4"
419;11;FALSE;FALSE;1;"Chicharito";64;"5.6"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
437;13;FALSE;FALSE;1;"Jiménez";62;"20.5"
425;14;FALSE;FALSE;1;"Doherty";52;"24.1"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
357;2;FALSE;FALSE;1;"Trippier";61;"18.9"
247;3;FALSE;FALSE;1;"Robertson";66;"35.2"
115;4;FALSE;FALSE;1;"Alonso";69;"43.6"
393;5;FALSE;FALSE;1;"Richarlison";70;"30.8"
301;6;FALSE;FALSE;1;"Martial";74;"11.4"
270;7;TRUE;FALSE;2;"Sterling";115;"17.2"
253;8;FALSE;FALSE;1;"Salah";132;"39.4"
275;9;FALSE;TRUE;1;"Sané";97;"15.3"
437;10;FALSE;FALSE;1;"Jiménez";62;"20.5"
305;11;FALSE;FALSE;1;"Rashford";71;"17.4"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
405;13;FALSE;FALSE;1;"Zabaleta";43;"2.8"
425;14;FALSE;FALSE;1;"Doherty";52;"24.1"
524;15;FALSE;FALSE;1;"Success";46;"3.6"
498;1;FALSE;FALSE;1;"Kepa";56;"5.8"
246;2;FALSE;FALSE;1;"van Dijk";63;"25.6"
8;3;FALSE;FALSE;1;"Kolasinac";50;"4.5"
113;4;FALSE;FALSE;1;"Azpilicueta";63;"9.8"
58;5;FALSE;FALSE;1;"March";50;"1.5"
465;6;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
273;7;FALSE;FALSE;1;"De Bruyne";97;"4.3"
270;8;TRUE;FALSE;2;"Sterling";115;"17.2"
305;9;FALSE;FALSE;1;"Rashford";71;"17.4"
493;10;FALSE;TRUE;1;"Rondón";58;"3.1"
372;11;FALSE;FALSE;1;"Kane";125;"30.8"
490;12;FALSE;FALSE;1;"Hart";45;"8.8"
425;13;FALSE;FALSE;1;"Doherty";52;"24.1"
464;14;FALSE;FALSE;1;"Balbuena";45;"1.4"
504;15;FALSE;FALSE;1;"Camarasa";46;"1.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
425;2;FALSE;FALSE;1;"Doherty";52;"24.1"
9;3;FALSE;FALSE;1;"Chambers";42;"0.9"
247;4;FALSE;FALSE;1;"Robertson";66;"35.2"
253;5;FALSE;TRUE;1;"Salah";132;"39.4"
40;6;FALSE;FALSE;1;"Fraser";63;"25.9"
275;7;FALSE;FALSE;1;"Sané";97;"15.3"
393;8;FALSE;FALSE;1;"Richarlison";70;"30.8"
480;9;FALSE;FALSE;1;"Mitrovic";67;"17.8"
23;10;TRUE;FALSE;2;"Aubameyang";115;"36.9"
372;11;FALSE;FALSE;1;"Kane";125;"30.8"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
427;13;FALSE;FALSE;1;"Bennett";42;"10.6"
145;14;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
102;15;FALSE;FALSE;1;"Gunnarsson";44;"0.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
115;3;FALSE;FALSE;1;"Alonso";69;"43.6"
8;4;FALSE;FALSE;1;"Kolasinac";50;"4.5"
367;5;FALSE;FALSE;1;"Son";86;"11.9"
393;6;FALSE;FALSE;1;"Richarlison";70;"30.8"
270;7;FALSE;FALSE;1;"Sterling";115;"17.2"
122;8;FALSE;TRUE;1;"Hazard";110;"35.3"
489;9;FALSE;FALSE;1;"Snodgrass";54;"3.8"
23;10;TRUE;FALSE;2;"Aubameyang";115;"36.9"
437;11;FALSE;FALSE;1;"Jiménez";62;"20.5"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
425;13;FALSE;FALSE;1;"Doherty";52;"24.1"
524;14;FALSE;FALSE;1;"Success";46;"3.6"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
425;2;FALSE;FALSE;1;"Doherty";52;"24.1"
8;3;FALSE;FALSE;1;"Kolasinac";50;"4.5"
464;4;FALSE;FALSE;1;"Balbuena";45;"1.4"
40;5;FALSE;FALSE;1;"Fraser";63;"25.9"
253;6;FALSE;FALSE;1;"Salah";132;"39.4"
122;7;FALSE;TRUE;1;"Hazard";110;"35.3"
275;8;TRUE;FALSE;2;"Sané";97;"15.3"
393;9;FALSE;FALSE;1;"Richarlison";70;"30.8"
372;10;FALSE;FALSE;1;"Kane";125;"30.8"
437;11;FALSE;FALSE;1;"Jiménez";62;"20.5"
490;12;FALSE;FALSE;1;"Hart";45;"8.8"
245;13;FALSE;FALSE;1;"Alexander-Arnold";52;"17.7"
189;14;FALSE;FALSE;1;"Kamara";44;"9.9"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
268;2;FALSE;FALSE;1;"Laporte";61;"14.9"
356;3;FALSE;FALSE;1;"Davies";56;"2.7"
246;4;FALSE;FALSE;1;"van Dijk";63;"25.6"
253;5;TRUE;FALSE;3;"Salah";132;"39.4"
367;6;FALSE;TRUE;1;"Son";86;"11.9"
389;7;FALSE;FALSE;1;"Capoue";49;"0.6"
465;8;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
43;9;FALSE;FALSE;1;"Wilson";68;"33.1"
23;10;FALSE;FALSE;1;"Aubameyang";115;"36.9"
493;11;FALSE;FALSE;1;"Rondón";58;"3.1"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
393;13;FALSE;FALSE;1;"Richarlison";70;"30.8"
221;14;FALSE;FALSE;1;"Pereira";51;"6.6"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
425;3;FALSE;FALSE;1;"Doherty";52;"24.1"
195;4;FALSE;FALSE;1;"Zanka";44;"3.1"
393;5;FALSE;FALSE;1;"Richarlison";70;"30.8"
275;6;FALSE;FALSE;1;"Sané";97;"15.3"
122;7;TRUE;FALSE;2;"Hazard";110;"35.3"
253;8;FALSE;FALSE;1;"Salah";132;"39.4"
437;9;FALSE;FALSE;1;"Jiménez";62;"20.5"
258;10;FALSE;FALSE;1;"Ings";56;"8.5"
372;11;FALSE;TRUE;1;"Kane";125;"30.8"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
484;13;FALSE;FALSE;1;"Digne";50;"6.7"
202;14;FALSE;FALSE;1;"Billing";45;"2.0"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
425;2;FALSE;FALSE;1;"Doherty";52;"24.1"
115;3;FALSE;FALSE;1;"Alonso";69;"43.6"
247;4;FALSE;FALSE;1;"Robertson";66;"35.2"
484;5;FALSE;FALSE;1;"Digne";50;"6.7"
253;6;FALSE;TRUE;1;"Salah";132;"39.4"
122;7;TRUE;FALSE;2;"Hazard";110;"35.3"
393;8;FALSE;FALSE;1;"Richarlison";70;"30.8"
40;9;FALSE;FALSE;1;"Fraser";63;"25.9"
43;10;FALSE;FALSE;1;"Wilson";68;"33.1"
372;11;FALSE;FALSE;1;"Kane";125;"30.8"
553;12;FALSE;FALSE;1;"Woodman";40;"0.2"
437;13;FALSE;FALSE;1;"Jiménez";62;"20.5"
340;14;FALSE;FALSE;1;"Højbjerg";44;"3.5"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
260;1;FALSE;FALSE;1;"Ederson";57;"24.1"
409;2;FALSE;FALSE;1;"Diop";43;"0.9"
8;3;FALSE;FALSE;1;"Kolasinac";50;"4.5"
246;4;FALSE;FALSE;1;"van Dijk";63;"25.6"
275;5;FALSE;TRUE;1;"Sané";97;"15.3"
270;6;TRUE;FALSE;2;"Sterling";115;"17.2"
125;7;FALSE;FALSE;1;"Pedro";63;"5.0"
465;8;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
504;9;FALSE;FALSE;1;"Camarasa";46;"1.9"
372;10;FALSE;FALSE;1;"Kane";125;"30.8"
23;11;FALSE;FALSE;1;"Aubameyang";115;"36.9"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
437;13;FALSE;FALSE;1;"Jiménez";62;"20.5"
484;14;FALSE;FALSE;1;"Digne";50;"6.7"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
445;1;FALSE;FALSE;1;"Foster";45;"4.2"
405;2;FALSE;FALSE;1;"Zabaleta";43;"2.8"
353;3;FALSE;FALSE;1;"Alderweireld";60;"4.1"
378;4;FALSE;FALSE;1;"Holebas";47;"12.5"
253;5;FALSE;FALSE;1;"Salah";132;"39.4"
40;6;FALSE;FALSE;1;"Fraser";63;"25.9"
122;7;FALSE;TRUE;1;"Hazard";110;"35.3"
367;8;FALSE;FALSE;1;"Son";86;"11.9"
223;9;FALSE;FALSE;1;"Mahrez";85;"2.8"
437;10;FALSE;FALSE;1;"Jiménez";62;"20.5"
23;11;TRUE;FALSE;2;"Aubameyang";115;"36.9"
154;12;FALSE;FALSE;1;"Pickford";50;"14.7"
189;13;FALSE;FALSE;1;"Kamara";44;"9.9"
427;14;FALSE;FALSE;1;"Bennett";42;"10.6"
245;15;FALSE;FALSE;1;"Alexander-Arnold";52;"17.7"
351;1;FALSE;FALSE;1;"Lloris";54;"4.6"
115;2;FALSE;FALSE;1;"Alonso";69;"43.6"
11;3;FALSE;FALSE;1;"Lichtsteiner";45;"0.9"
8;4;FALSE;FALSE;1;"Kolasinac";50;"4.5"
40;5;FALSE;FALSE;1;"Fraser";63;"25.9"
465;6;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
253;7;FALSE;TRUE;1;"Salah";132;"39.4"
122;8;TRUE;FALSE;2;"Hazard";110;"35.3"
393;9;FALSE;FALSE;1;"Richarlison";70;"30.8"
372;10;FALSE;FALSE;1;"Kane";125;"30.8"
43;11;FALSE;FALSE;1;"Wilson";68;"33.1"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
189;13;FALSE;FALSE;1;"Kamara";44;"9.9"
378;14;FALSE;FALSE;1;"Holebas";47;"12.5"
484;15;FALSE;FALSE;1;"Digne";50;"6.7"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
116;3;FALSE;FALSE;1;"David Luiz";58;"10.1"
383;4;FALSE;FALSE;1;"Kiko Femenía";42;"1.8"
425;5;FALSE;FALSE;1;"Doherty";52;"24.1"
270;6;FALSE;TRUE;1;"Sterling";115;"17.2"
253;7;FALSE;FALSE;1;"Salah";132;"39.4"
367;8;FALSE;FALSE;1;"Son";86;"11.9"
122;9;FALSE;FALSE;1;"Hazard";110;"35.3"
275;10;TRUE;FALSE;2;"Sané";97;"15.3"
305;11;FALSE;FALSE;1;"Rashford";71;"17.4"
25;12;FALSE;FALSE;1;"Boruc";40;"6.0"
437;13;FALSE;FALSE;1;"Jiménez";62;"20.5"
524;14;FALSE;FALSE;1;"Success";46;"3.6"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
8;3;FALSE;FALSE;1;"Kolasinac";50;"4.5"
115;4;FALSE;FALSE;1;"Alonso";69;"43.6"
465;5;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
253;6;TRUE;FALSE;2;"Salah";132;"39.4"
275;7;FALSE;TRUE;1;"Sané";97;"15.3"
393;8;FALSE;FALSE;1;"Richarlison";70;"30.8"
493;9;FALSE;FALSE;1;"Rondón";58;"3.1"
43;10;FALSE;FALSE;1;"Wilson";68;"33.1"
372;11;FALSE;FALSE;1;"Kane";125;"30.8"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
425;13;FALSE;FALSE;1;"Doherty";52;"24.1"
145;14;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
451;15;FALSE;FALSE;1;"Guendouzi";45;"1.8"
468;1;FALSE;FALSE;1;"Alisson";59;"23.6"
115;2;FALSE;FALSE;1;"Alonso";69;"43.6"
312;3;FALSE;FALSE;1;"Lascelles";47;"3.2"
357;4;FALSE;FALSE;1;"Trippier";61;"18.9"
247;5;FALSE;FALSE;1;"Robertson";66;"35.2"
393;6;FALSE;FALSE;1;"Richarlison";70;"30.8"
465;7;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
253;8;FALSE;FALSE;1;"Salah";132;"39.4"
122;9;TRUE;FALSE;2;"Hazard";110;"35.3"
43;10;FALSE;FALSE;1;"Wilson";68;"33.1"
419;11;FALSE;TRUE;1;"Chicharito";64;"5.6"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
437;13;FALSE;FALSE;1;"Jiménez";62;"20.5"
425;14;FALSE;FALSE;1;"Doherty";52;"24.1"
340;15;FALSE;FALSE;1;"Højbjerg";44;"3.5"
468;1;FALSE;FALSE;1;"Alisson";59;"23.6"
247;2;FALSE;FALSE;1;"Robertson";66;"35.2"
115;3;FALSE;TRUE;1;"Alonso";69;"43.6"
425;4;FALSE;FALSE;1;"Doherty";52;"24.1"
253;5;FALSE;FALSE;1;"Salah";132;"39.4"
393;6;FALSE;FALSE;1;"Richarlison";70;"30.8"
270;7;FALSE;FALSE;1;"Sterling";115;"17.2"
465;8;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
122;9;TRUE;FALSE;2;"Hazard";110;"35.3"
437;10;FALSE;FALSE;1;"Jiménez";62;"20.5"
43;11;FALSE;FALSE;1;"Wilson";68;"33.1"
190;12;FALSE;FALSE;1;"Hamer";40;"8.5"
189;13;FALSE;FALSE;1;"Kamara";44;"9.9"
192;14;FALSE;FALSE;1;"Schindler";44;"3.4"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
400;1;FALSE;FALSE;1;"Fabianski";47;"18.0"
484;2;FALSE;FALSE;1;"Digne";50;"6.7"
247;3;FALSE;FALSE;1;"Robertson";66;"35.2"
115;4;FALSE;FALSE;1;"Alonso";69;"43.6"
42;5;FALSE;FALSE;1;"Brooks";50;"3.2"
367;6;FALSE;FALSE;1;"Son";86;"11.9"
270;7;TRUE;FALSE;2;"Sterling";115;"17.2"
465;8;FALSE;FALSE;1;"Felipe Anderson";73;"17.6"
437;9;FALSE;FALSE;1;"Jiménez";62;"20.5"
372;10;FALSE;TRUE;1;"Kane";125;"30.8"
23;11;FALSE;FALSE;1;"Aubameyang";115;"36.9"
454;12;FALSE;FALSE;1;"Patrício";46;"8.8"
504;13;FALSE;FALSE;1;"Camarasa";46;"1.9"
425;14;FALSE;FALSE;1;"Doherty";52;"24.1"
145;15;FALSE;FALSE;1;"Wan-Bissaka";44;"30.9"
24;1;FALSE;FALSE;1;"Begovic";45;"3.8"
425;2;FALSE;FALSE;1;"Doherty";52;"24.1"
8;3;FALSE;FALSE;1;"Kolasinac";50;"4.5"
115;4;FALSE;FALSE;1;"Alonso";69;"43.6"
253;5;FALSE;TRUE;1;"Salah";132;"39.4"
